#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00001									SZUA-1263_1:48..545	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00002					05ETC@bactNOG,0GBPF@delNOG,0HD6N@dproNOG,0XRH1@NOG,16SFN@proNOG				SZUA-1263_1:609..3308	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00003	K03932		lpqC	polyhydroxybutyrate depolymerase	05E3P@bactNOG,09GWE@bctoNOG,0PBP3@flaNOG,COG3509@NOG	Esterase PHB depolymerase			SZUA-1263_1:3472..4413	Multifunctional esterase	K03932	K03932	K03932	K03932	K03932
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00004	K21469	[EC:3.4.16.4]	pbp4b	serine-type D-Ala-D-Ala carboxypeptidase	05FQP@bactNOG,1540Y@plaNOG,COG1680@NOG	beta-lactamase			SZUA-1263_1:c(4472..5596)	hypothetical protein	K21469				K21469
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00005									SZUA-1263_1:c(5641..6030)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00006					08SGV@bactNOG,0BIKY@bproNOG,11H8J@NOG,178ZP@proNOG				SZUA-1263_1:6359..7270	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00007					05IUC@bactNOG,0BJFS@bproNOG,0XSPP@NOG,16TES@proNOG				SZUA-1263_1:7270..8724	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00008					06IQJ@bactNOG,0Y6NY@NOG				SZUA-1263_1:c(8941..9243)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00009	K02337	[EC:2.7.7.7]	dnaE	DNA polymerase III subunit alpha	05C0B@bactNOG,0QHQ2@gproNOG,16PJP@proNOG,COG0587@NOG	DNA polymerase III, subunit alpha			SZUA-1263_2:110..3235	DNA polymerase III subunit alpha	K02337	K02337		K02337	K14162
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00010	K01962	[EC:6.4.1.2][EC:2.1.3.15]	accA	acetyl-CoA carboxylase carboxyl transferase subunit alpha	07QM9@bactNOG,0QI0Q@gproNOG,16PH9@proNOG,COG0825@NOG	Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA (By similarity)			SZUA-1263_2:3449..4408	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	K01962	K01962	K01962	K01962	K01962
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00011	K04075	[EC:6.3.4.19]	tilS, mesJ	tRNA(Ile)-lysidine synthase	05D3U@bactNOG,0QHV1@gproNOG,16QGD@proNOG,COG0037@NOG	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine (By similarity)			SZUA-1263_2:4408..5439	tRNA(Ile)-lysidine synthase	K04075	K04075		K00760	K21947
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00012									SZUA-1263_3:623..781	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00013									SZUA-1263_3:c(1384..2361)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00014					06P8W@bactNOG,0D24S@chloNOG,0D6E6@chlorNOG,0YDKB@NOG				SZUA-1263_3:c(2404..3720)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00015	K00766	[EC:2.4.2.18]	trpD	anthranilate phosphoribosyltransferase	08I0Q@bactNOG,0RAK3@gproNOG,172GM@proNOG,COG0547@NOG	Anthranilate phosphoribosyltransferase			SZUA-1263_4:c(719..1738)	Anthranilate phosphoribosyltransferase	K00766	K00766		K00766	K13497
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00016	K01658	[EC:4.1.3.27]	trpG	anthranilate synthase component II	05DDQ@bactNOG,0QHVM@gproNOG,16QG1@proNOG,COG0512@NOG	synthase component II			SZUA-1263_4:c(1735..2319)	Anthranilate synthase component 2	K01658	K01658	K01664	K01658	K21175
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00017	K01657	[EC:4.1.3.27]	trpE	anthranilate synthase component I	05CRQ@bactNOG,0QIPW@gproNOG,16R32@proNOG,COG0147@NOG	anthranilate synthase component I			SZUA-1263_4:c(2319..3800)	Anthranilate synthase component 1	K01657	K01657	K01657	K01657	K20159
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00018	K01091	[EC:3.1.3.18]	gph	phosphoglycolate phosphatase	08VXP@bactNOG,0QQUU@gproNOG,16TD6@proNOG,COG0546@NOG	Specifically catalyzes the dephosphorylation of 2- phosphoglycolate. Is involved in the dissimilation of the intracellular 2-phosphoglycolate formed during the DNA repair of 3'-phosphoglycolate ends, a major class of DNA lesions induced by oxidative stress (By similarity)			SZUA-1263_4:c(3900..4568)	Phosphoglycolate phosphatase	K01091	K01091		K01091	K11777
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00019	K01783	[EC:5.1.3.1]	rpe, RPE	ribulose-phosphate 3-epimerase	05DJV@bactNOG,0QI27@gproNOG,16PI5@proNOG,COG0036@NOG	ribulose-phosphate 3-epimerase			SZUA-1263_4:c(4574..5242)	Ribulose-phosphate 3-epimerase	K01783	K01783	K01783	K01783	K17195
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00020					05VNA@bactNOG,0QZ4R@gproNOG,1221J@NOG,17P36@proNOG	Protein of unknown function (DUF3530)			SZUA-1263_4:5354..6163	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00021					05P3I@bactNOG,0QTQZ@gproNOG,17FRP@proNOG,COG5615@NOG	membrAne			SZUA-1263_4:6181..6645	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00022	K05801		djlA	DnaJ like chaperone protein	066UG@bactNOG,0QJDX@gproNOG,16TUQ@proNOG,COG1076@NOG	Regulatory DnaK co-chaperone. Direct interaction between DnaK and DjlA is needed for the induction of the wcaABCDE operon, involved in the synthesis of a colanic acid polysaccharide capsule, possibly through activation of the RcsB RcsC phosphotransfer signaling pathway. The colanic acid capsule may help the bacterium survive conditions outside the host (By similarity)			SZUA-1263_4:c(6635..7432)	Co-chaperone protein DjlA	K05801	K05801	K05801	K05801	K05801
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00023	K01923	[EC:6.3.2.6]	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	05C8V@bactNOG,0QKUY@gproNOG,16PT6@proNOG,COG0152@NOG	SAICAR synthetase			SZUA-1263_4:7556..8452	Phosphoribosylaminoimidazole-succinocarboxamide synthase	K01923	K01923	K01923	K01923	K13713
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00024									SZUA-1263_4:c(8459..8800)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00025					07FPT@bactNOG,0ZA1D@NOG,18D6F@proNOG	Cell surface receptor IPT TIG domain protein			SZUA-1263_4:c(8893..10335)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00026	K01624	[EC:4.1.2.13]	FBA, fbaA	fructose-bisphosphate aldolase, class II	05D2N@bactNOG,0QIJ3@gproNOG,16QJU@proNOG,COG0191@NOG	fructose-bisphosphate aldolase			SZUA-1263_4:c(10684..11748)	Fructose-bisphosphate aldolase	K01624	K01624	K01624	K01624	K08302
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00027	K00873	[EC:2.7.1.40]	PK, pyk	pyruvate kinase	05CA9@bactNOG,0QHQ5@gproNOG,16PEB@proNOG,COG0469@NOG	Pyruvate kinase			SZUA-1263_4:c(11835..13274)	Pyruvate kinase II	K00873	K00873		K00873	K00873
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00028	K00927	[EC:2.7.2.3]	PGK, pgk	phosphoglycerate kinase	05BZA@bactNOG,0QI5S@gproNOG,16PB3@proNOG,COG0126@NOG	phosphoglycerate kinase			SZUA-1263_4:c(13320..14498)	Phosphoglycerate kinase	K00927	K00927	K00927	K00927	K15330
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00029	K02481		K02481	two-component system, NtrC family, response regulator	05C1W@bactNOG,0QIDU@gproNOG,16PNY@proNOG,COG2204@NOG	two component, sigma54 specific, transcriptional regulator, Fis family			SZUA-1263_5:105..1460	Regulatory protein AtoC	K02481	K02481		K02481	K20919
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00030					05EBV@bactNOG,0B9V8@bproNOG,0Z7FM@NOG,16RZF@proNOG	TPR repeatcontaining protein			SZUA-1263_5:1586..4372	Beta-barrel assembly-enhancing protease					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00031					05EBV@bactNOG,0QM6B@gproNOG,0Z7FM@NOG,16RZF@proNOG	TPR domain protein			SZUA-1263_5:4369..7143	Beta-barrel assembly-enhancing protease					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00032									SZUA-1263_5:7701..8615	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00033									SZUA-1263_5:c(8505..8729)	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00034	K09004		K09004	uncharacterized protein	0821K@bactNOG,0QU8R@gproNOG,17J5Q@proNOG,COG1416@NOG	DsrE/DsrF-like family			SZUA-1263_5:c(8771..9256)	hypothetical protein	K09004	K09004	K09004	K09004	K09004
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00035	K13256		psiE	protein PsiE	05QW5@bactNOG,0QUR0@gproNOG,12528@NOG,17G9C@proNOG	phosphate-starvation-inducible E			SZUA-1263_5:c(9471..9908)	Protein PsiE	K13256			K13256	
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00036	K07181	[EC:3.1.4.52]	cdgJ	c-di-GMP phosphodiesterase	05D58@bactNOG,COG3434@NOG	Diguanylate phosphodiesterase			SZUA-1263_5:c(10236..11420)	Cyclic di-GMP phosphodiesterase CdgJ	K07181			K07181	K07181
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00037	K01991		ABC-2.OM, wza	polysaccharide biosynthesis/export protein	07V0G@bactNOG,0BCR6@bproNOG,17AJP@proNOG,COG1596@NOG	polysaccharide export protein			SZUA-1263_5:11686..12318	hypothetical protein	K01991	K01991		K01991	K20988
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00038					05XUJ@bactNOG,0B7WZ@bproNOG,0ZWJV@NOG,16SKG@proNOG	Polysaccharide chain length determinant protein			SZUA-1263_5:12357..13931	Tyrosine-protein kinase ptk					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00039	K00903	[EC:2.7.10.2]	epsB	protein-tyrosine kinase	08QV3@bactNOG,0BC5E@bproNOG,178AT@proNOG,COG0489@NOG	protein-tyrosine kinase			SZUA-1263_5:13928..14881	Putative tyrosine-protein kinase YveL	K00903			K00903	K16692
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00040					090VD@bactNOG,0BDDH@bproNOG,11PVU@NOG,17DTB@proNOG	Inherit from proNOG: PEP-CTERM system associated protein			SZUA-1263_5:14856..16469	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00041	K02450		gspA	general secretion pathway protein A	065QU@bactNOG,0QI7R@gproNOG,16TEZ@proNOG,COG3267@NOG	general secretion pathway protein A			SZUA-1263_5:16475..17524	hypothetical protein	K02450			K02450	K12283
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00042	K01791	[EC:5.1.3.14]	wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	01SRF@aproNOG,05EAG@bactNOG,16QA3@proNOG,COG0381@NOG	UDP-N-acetylglucosamine 2-epimerase			SZUA-1263_5:17532..18707	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase	K01791	K01791		K01791	K18429
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00043	K21478	[EC:3.5.1.-]	icaB	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase	07QMY@bactNOG,0QJQ5@gproNOG,16PIM@proNOG,COG0726@NOG	Polysaccharide deacetylase			SZUA-1263_5:18710..19579	Peptidoglycan deacetylase	K21478				K21478
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00044					06RB1@bactNOG,0BA5B@bproNOG,0XQ1C@NOG,16R5E@proNOG	FemAB-related protein, PEP-CTERM system-associated			SZUA-1263_5:19576..20646	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00045	K00786	[EC:2.4.-.-]	E2.4.-.-	glycosyltransferase	05ZJ0@bactNOG,0B75P@bproNOG,16RB5@proNOG,COG0438@NOG	group 1 glycosyl transferase			SZUA-1263_5:20656..21903	D-inositol-3-phosphate glycosyltransferase	K00786			K00786	K21586
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00046					06IRJ@bactNOG,0BA11@bproNOG,0Y3J8@NOG,172TV@proNOG	Transmembrane exosortase (Exosortase_EpsH)			SZUA-1263_5:21896..23428	hypothetical protein					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00047	K21586	[EC:2.4.1.343]	wclR	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase	05CPK@bactNOG,0QJTZ@gproNOG,170ZI@proNOG,COG0438@NOG	glycosyl transferase group 1			SZUA-1263_5:23431..24606	N-acetyl-alpha-D-glucosaminyl L-malate synthase	K21586				K21586
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00048	K01953	[EC:6.3.5.4]	asnB, ASNS	asparagine synthase (glutamine-hydrolysing)	05CAQ@bactNOG,0B7I9@bproNOG,16QZ2@proNOG,COG0367@NOG	asparagine synthetase			SZUA-1263_5:24644..26539	Asparagine synthetase [glutamine-hydrolyzing] 1	K01953	K01953		K01953	K18582
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00049					06DSI@bactNOG,0B8F8@bproNOG,0YB08@NOG,173V3@proNOG	glycosyl transferase group 1			SZUA-1263_5:26536..27750	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase					
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00050	K21586	[EC:2.4.1.343]	wclR	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase	07U8H@bactNOG,0B72Y@bproNOG,173T2@proNOG,COG0438@NOG	glycosyl transferase group 1			SZUA-1263_5:27743..28831	N-acetyl-alpha-D-glucosaminyl L-malate synthase	K21586				K21586
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00051	K01912	[EC:6.2.1.30]	paaK	phenylacetate-CoA ligase	05DZS@bactNOG,0BA14@bproNOG,16RB4@proNOG,COG1541@NOG	capsular polysaccharide biosynthesis protein CapK			SZUA-1263_5:28831..30180	Phenylacetate-coenzyme A ligase	K01912	K01912		K01912	K21179
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00052	K01953	[EC:6.3.5.4]	asnB, ASNS	asparagine synthase (glutamine-hydrolysing)	05E52@bactNOG,0QJUK@gproNOG,16RSE@proNOG,COG0367@NOG	asparagine synthetase			SZUA-1263_5:c(30225..31874)	Asparagine synthetase [glutamine-hydrolyzing] 1	K01953	K01953		K01953	K18582
Chromatiales_bacterium_SZUA-1263|SZUA-1263_00053									SZUA-1263_6:1370..1684	hypothetical protein					
