#Protein ID	KO	EC	KO protein ID	KO protein name	eggNOG OG	eggNOG HMM Desc.	nr annotation	nr phylogenetic assignment	genome position	Prokka annotation	KO (4 intergrated)	GhostKOALA KO	KAAS KO	eggNOG KO (1st)	eggNOG COG transferred KO
Candidatus_bacterium_SZUA-1356|SZUA-1356_00001					056CR@bacteNOG,05F7S@bactNOG,099KZ@bctoNOG,0ZVCD@NOG	peptidase, M28 family			SZUA-1356_1:c(605..1513)	Aminopeptidase YwaD					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00002					05DD0@bactNOG,0XPT8@NOG	Gliding motility-related protein			SZUA-1356_1:c(1513..3570)	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00003	K00331	[EC:1.6.5.3]	nuoB	NADH-quinone oxidoreductase subunit B	05ES3@bactNOG,099Z3@bctoNOG,0FVZQ@cytNOG,COG0377@NOG	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient (By similarity)			SZUA-1356_2:496..1029	NADH-quinone oxidoreductase subunit B	K00331	K00331		K00331	K13380
Candidatus_bacterium_SZUA-1356|SZUA-1356_00004	K01919	[EC:6.3.2.2]	gshA	glutamate--cysteine ligase	01Q80@aproNOG,05D1K@bactNOG,16PXS@proNOG,COG3572@NOG	Glutamate--cysteine ligase			SZUA-1356_2:1295..2623	Glutamate--cysteine ligase EgtA	K01919	K01919		K01919	
Candidatus_bacterium_SZUA-1356|SZUA-1356_00005	K07010		K07010	putative glutamine amidotransferase	08Z86@bactNOG,0ETHT@cloNOG,0NJMP@firmNOG,COG2071@NOG	peptidase c26			SZUA-1356_2:2686..3417	Putative glutamine amidotransferase	K07010	K07010		K07010	K09473
Candidatus_bacterium_SZUA-1356|SZUA-1356_00006	K00681	[EC:2.3.2.2][EC:3.4.19.13]	ggt	gamma-glutamyltranspeptidase / glutathione hydrolase	02G8U@aquNOG,05CFB@bactNOG,COG0405@NOG	Gamma-glutamyltranspeptidase			SZUA-1356_2:c(3465..5036)	Glutathione hydrolase proenzyme	K00681	K00681		K00681	K00681
Candidatus_bacterium_SZUA-1356|SZUA-1356_00007	K00261	[EC:1.4.1.3]	GLUD1_2, gdhA	glutamate dehydrogenase (NAD(P)+)	05D82@bactNOG,0ENQ2@cloNOG,0ND71@firmNOG,COG0334@NOG	glutamate dehydrogenase			SZUA-1356_2:5631..6872	Glutamate dehydrogenase	K00261	K00261		K00260	K00263
Candidatus_bacterium_SZUA-1356|SZUA-1356_00008									SZUA-1356_2:6916..7374	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00009									SZUA-1356_2:c(7538..7783)	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00010									SZUA-1356_2:c(7970..8437)	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00011					05GNV@bactNOG,COG3255@NOG	SCP-2 sterol transfer family			SZUA-1356_3:c(650..1078)	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00012									SZUA-1356_3:c(1068..1388)	hypothetical protein					
Candidatus_bacterium_SZUA-1356|SZUA-1356_00013	K01468	[EC:3.5.2.7]	hutI, AMDHD1	imidazolonepropionase	08H2C@bactNOG,09SM8@bctoNOG,0G0BH@cytNOG,COG1228@NOG	amidohydrolase			SZUA-1356_3:c(1385..4672)	Protein TolB	K01468				K01468
Candidatus_bacterium_SZUA-1356|SZUA-1356_00014	K03294		TC.APA	basic amino acid/polyamine antiporter, APA family	006AU@aciNOG,07QHQ@bactNOG,COG0531@NOG	amino acid			SZUA-1356_3:c(4685..6016)	Serine/threonine exchanger SteT	K03294	K03294		K03294	K20971
Candidatus_bacterium_SZUA-1356|SZUA-1356_00015	K16203	[EC:3.4.11.-]	dppA1	D-amino peptidase	08ME1@bactNOG,COG2362@NOG	Peptidase M55 D-aminopeptidase			SZUA-1356_3:c(6027..6914)	D-aminopeptidase	K16203	K16203		K16203	K16203
Candidatus_bacterium_SZUA-1356|SZUA-1356_00016	K01468	[EC:3.5.2.7]	hutI, AMDHD1	imidazolonepropionase	07UZB@bactNOG,COG1228@NOG	amidohydrolase			SZUA-1356_3:c(6918..8135)	hypothetical protein	K01468				K01468
Candidatus_bacterium_SZUA-1356|SZUA-1356_00017	K01301	[EC:3.4.17.21]	NAALAD	N-acetylated-alpha-linked acidic dipeptidase	05KQM@bactNOG,0XR2Z@NOG	glutamate carboxypeptidase II			SZUA-1356_3:c(8150..10414)	Aminopeptidase S	K01301	K01301	K01301	K01301	
Candidatus_bacterium_SZUA-1356|SZUA-1356_00018	K18199	[EC:4.2.1.103]	inhA	cyclohexyl-isocyanide hydratase	08S4N@bactNOG,0QSHQ@gproNOG,17CCD@proNOG,COG0693@NOG	Thij pfpi			SZUA-1356_3:c(10519..11160)	Isonitrile hydratase	K18199				K18199
Candidatus_bacterium_SZUA-1356|SZUA-1356_00019	K07126		K07126	uncharacterized protein	05VJX@bactNOG,0QMZJ@gproNOG,127QI@NOG,17M18@proNOG	repeat protein			SZUA-1356_3:c(11234..11731)	hypothetical protein	K07126			K07126	
Candidatus_bacterium_SZUA-1356|SZUA-1356_00020	K00134	[EC:1.2.1.12]	GAPDH, gapA	glyceraldehyde 3-phosphate dehydrogenase	05C17@bactNOG,0QIP7@gproNOG,16PMS@proNOG,COG0057@NOG	Catalyzes the NAD-dependent conversion of D-erythrose 4- phosphate to 4-phosphoerythronate (By similarity)			SZUA-1356_3:c(11906..12157)	Glyceraldehyde-3-phosphate dehydrogenase	K00134	K00134		K00134	K03472
Candidatus_bacterium_SZUA-1356|SZUA-1356_00021	K01466	[EC:3.5.2.5]	allB	allantoinase	05CD3@bactNOG,0GB5C@delNOG,0HCB2@dproNOG,16PSG@proNOG,COG0044@NOG	Dihydroorotase, multifunctional complex type			SZUA-1356_4:c(206..1558)	Allantoinase	K01466	K01466	K01466	K01465	K01466
Candidatus_bacterium_SZUA-1356|SZUA-1356_00022	K07402		xdhC	xanthine dehydrogenase accessory factor	07UFB@bactNOG,1DIK9@verNOG,1DN28@verrNOG,COG1975@NOG	XdhC and CoxI family			SZUA-1356_4:c(1559..2545)	hypothetical protein	K07402	K07402		K07402	K07402
